Year published,journal title,DOI,system.location,flow category,Mesh_Size_Category,Setting,biome,Detritus_Type,Species,Time.Series_ID,Measurement Day,Start_Year,Start_Month,Start_Day,Temperature (deg C),Mass remaining (%),Initial_Mass_g,k,CN_ratio,Ergosterol_microg/g,Altitude_meters,Latitude,Longitude
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,4,70,2009,11,NA,NA,NA,NA,0.0067,NA,253.495,NA,48.483056,7.092778
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,0,2009,11,NA,NA,NA,NA,0.0046,NA,52.14,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,7,2009,11,NA,NA,NA,NA,0.0046,NA,110.495,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,13,2009,11,NA,NA,NA,NA,0.0046,NA,175.56,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,21,2009,11,NA,NA,NA,NA,0.0046,NA,203.115,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,28,2009,11,NA,NA,NA,NA,0.0046,NA,258.61,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,49,2009,11,NA,NA,NA,NA,0.0046,NA,299.915,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,5,70,2009,11,NA,NA,NA,NA,0.0046,NA,314.05,NA,48.451389,7.07
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,0,2009,11,NA,NA,NA,NA,0.0048,NA,52.14,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,7,2009,11,NA,NA,NA,NA,0.0048,NA,92.125,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,13,2009,11,NA,NA,NA,NA,0.0048,NA,155.155,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,21,2009,11,NA,NA,NA,NA,0.0048,NA,224.18,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,28,2009,11,NA,NA,NA,NA,0.0048,NA,268.785,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,49,2009,11,NA,NA,NA,NA,0.0048,NA,338.69,NA,48.44,7.065
2013,Microbial Ecology,10.1007/s00248-012-0107-x,stream,NA,0.4,field,Temperate forest,leaves,Acer platanoides,6,70,2009,11,NA,NA,NA,NA,0.0048,NA,416.02,NA,48.44,7.065
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,1,1978,10,NA,NA,100,10,0.002279452,48,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,7,1978,10,NA,NA,89.1304,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,21,1978,10,NA,NA,90.8696,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,56,1978,10,NA,NA,77.8261,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,98,1978,10,NA,NA,75.6522,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,126,1978,10,NA,NA,66.9565,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,154,1978,10,NA,NA,65.2174,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,182,1978,10,NA,NA,60,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,210,1978,10,NA,NA,59.5652,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,238,1978,10,NA,NA,51.3043,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,266,1978,10,NA,NA,55.6522,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,294,1978,10,NA,NA,47.3913,10,0.002279452,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,1,322,1978,10,NA,NA,41.3043,10,0.002279452,20,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,1,1978,10,NA,NA,100,10,0.002106849,48,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,7,1978,10,NA,NA,86.087,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,21,1978,10,NA,NA,84.3478,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,56,1978,10,NA,NA,74.3478,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,98,1978,10,NA,NA,69.5652,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,126,1978,10,NA,NA,67.8261,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,154,1978,10,NA,NA,60.8696,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,182,1978,10,NA,NA,63.0435,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,210,1978,10,NA,NA,57.3913,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,238,1978,10,NA,NA,51.3043,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,266,1978,10,NA,NA,48.6957,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,294,1978,10,NA,NA,46.087,10,0.002106849,NA,NA,0,29.91667,-90.71667
1991,Wetlands,10.1007/BF03160855,wetland,slow,1,field,Tropical seasonal forest/savanna,leaves,Nyssa aquaticaxFraxinus spxAcer sp,2,322,1978,10,NA,NA,44.3478,10,0.002106849,21,NA,0,29.91667,-90.71667
2006,Aquatic Botany,10.1016/j.aquabot.2005.07.013,wetland,NA,coarse,mesocosm,Tropical seasonal forest/savanna,leaves,Typha latifolia,1,0,NA,NA,NA,NA,NA,15,0.00467,70,NA,NA,29.6485786,-82.3492714
2006,Aquatic Botany,10.1016/j.aquabot.2005.07.013,wetland,NA,coarse,mesocosm,Tropical seasonal forest/savanna,leaves,Typha latifolia,1,90,NA,NA,NA,NA,NA,15,0.00467,46,NA,NA,29.6485786,-82.3492714
2006,Aquatic Botany,10.1016/j.aquabot.2005.07.013,wetland,NA,coarse,mesocosm,Tropical seasonal forest/savanna,leaves,Typha latifolia,1,182,NA,NA,NA,NA,NA,15,0.00467,57,NA,NA,29.6485786,-82.3492714
